;PC Software:StarLab Version 3.30 Build 10
! ******* Warning: Do not modify this file. Changes may prevent   ********
! ******* the StarLab Log reader from opening the file correctly. ********
;Logged:23/03/2021 at 11:22:39
;File Version:5
;Time Resolution:1 microseconds
;Log Settings:Stop after:period: 00:05:00
;Graph Mode:Split
;Notes:                                                            

;Channel A:Vega Thermopile 3A (s/n:940606)  VG2.52 (s/n:946462)
;Channel B:Vega Thermopile 3A (s/n:947746)  VG2.52 (s/n:946463)

;Channel A:Details
;Name:3A
;Graph Type:Line
;Graph Color:RGB(14,104,168)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:532
;Settings:Range:AUTO

;Channel B:Details
;Name:3A
;Graph Type:Line
;Graph Color:RGB(245,86,16)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:532
;Settings:Range:AUTO

;Channel A:Statistics
;Min:86.60mW             
;Max:87.00mW             
;Average:86.77mW             
;Std.Dev.:76.03uW             
;Overrange:0                   

;Channel B:Statistics
;Min:31.70uW             
;Max:57.00uW             
;Average:53.18uW             
;Std.Dev.:4.039uW             
;Overrange:0                   
;--------------------


;First Pulse Arrived : 23/03/2021 at 11:22:39.281000
  Timestamp   	  Channel A  	  Channel B  	
        16.832	             	  5.360e-005 	
        16.865	  8.690e-002 	             	
        16.929	  8.690e-002 	  5.360e-005 	
        16.992	  8.690e-002 	  5.350e-005 	
        17.056	             	  5.350e-005 	
        17.088	  8.700e-002 	             	
        17.120	             	  5.340e-005 	
        17.152	  8.690e-002 	             	
        17.184	             	  5.340e-005 	
        17.216	  8.690e-002 	             	
        17.249	             	  5.340e-005 	
        17.280	  8.690e-002 	             	
        17.313	             	  5.340e-005 	
        17.344	  8.690e-002 	             	
        17.376	             	  5.340e-005 	
        17.408	  8.690e-002 	             	
        17.440	             	  5.330e-005 	
        17.472	  8.690e-002 	             	
        17.504	             	  5.330e-005 	
        17.537	  8.690e-002 	             	
        17.569	             	  5.330e-005 	
        17.600	  8.690e-002 	             	
        17.632	             	  5.330e-005 	
        17.664	  8.690e-002 	             	
        17.728	  8.690e-002 	  5.320e-005 	
        17.792	  8.690e-002 	  5.320e-005 	
        17.856	             	  5.320e-005 	
        17.888	  8.690e-002 	             	
        17.920	             	  5.310e-005 	
        17.952	  8.690e-002 	             	
        17.984	             	  5.310e-005 	
        18.016	  8.690e-002 	             	
        18.048	             	  5.310e-005 	
        18.080	  8.690e-002 	             	
        18.112	             	  5.320e-005 	
        18.144	  8.680e-002 	             	
        18.176	             	  5.320e-005 	
        18.208	  8.680e-002 	             	
        18.240	             	  5.330e-005 	
        18.272	  8.680e-002 	             	
        18.304	             	  5.330e-005 	
        18.337	  8.680e-002 	             	
        18.369	             	  5.340e-005 	
        18.400	  8.680e-002 	             	
        18.432	             	  5.340e-005 	
        18.464	  8.680e-002 	             	
        18.528	  8.680e-002 	  5.340e-005 	
        18.592	  8.680e-002 	  5.340e-005 	
        18.656	             	  5.340e-005 	
        18.688	  8.680e-002 	             	
        18.720	             	  5.340e-005 	
        18.752	  8.670e-002 	             	
        18.784	             	  5.340e-005 	
        18.816	  8.670e-002 	             	
        18.848	             	  5.330e-005 	
        18.881	  8.670e-002 	             	
        18.912	             	  5.330e-005 	
        18.944	  8.670e-002 	             	
        18.976	             	  5.330e-005 	
        19.008	  8.670e-002 	             	
        19.040	             	  5.330e-005 	
        19.072	  8.670e-002 	             	
        19.104	             	  5.320e-005 	
        19.136	  8.660e-002 	             	
        19.168	             	  5.320e-005 	
        19.201	  8.660e-002 	             	
        19.232	             	  5.320e-005 	
        19.264	  8.660e-002 	             	
        19.328	  8.660e-002 	  5.330e-005 	
        19.392	  8.660e-002 	  5.330e-005 	
        19.456	             	  5.330e-005 	
        19.489	  8.660e-002 	             	
        19.520	             	  5.340e-005 	
        19.552	  8.660e-002 	             	
        19.584	             	  5.340e-005 	
        19.616	  8.660e-002 	             	
        19.648	             	  5.350e-005 	
        19.680	  8.670e-002 	             	
        19.713	             	  5.360e-005 	
        19.744	  8.670e-002 	             	
        19.776	             	  5.360e-005 	
        19.808	  8.670e-002 	             	
        19.840	             	  5.370e-005 	
        19.873	  8.670e-002 	             	
        19.904	             	  5.380e-005 	
        19.936	  8.680e-002 	             	
        19.968	             	  5.380e-005 	
        20.001	  8.680e-002 	             	
        20.032	             	  5.390e-005 	
        20.064	  8.680e-002 	             	
        20.128	  8.680e-002 	  5.400e-005 	
        20.192	  8.680e-002 	  5.400e-005 	
        20.256	             	  5.410e-005 	
        20.288	  8.680e-002 	             	
        20.320	             	  5.420e-005 	
        20.352	  8.680e-002 	             	
        20.384	             	  5.420e-005 	
        20.416	  8.680e-002 	             	
        20.449	             	  5.430e-005 	
        20.480	  8.690e-002 	             	
        20.513	             	  5.440e-005 	
        20.545	  8.690e-002 	             	
        20.576	             	  5.440e-005 	
        20.609	  8.690e-002 	             	
        20.640	             	  5.440e-005 	
        20.672	  8.690e-002 	             	
        20.704	             	  5.450e-005 	
        20.736	  8.690e-002 	             	
        20.768	             	  5.450e-005 	
        20.800	  8.690e-002 	             	
        20.832	             	  5.450e-005 	
        20.864	  8.690e-002 	             	
        20.928	  8.690e-002 	  5.450e-005 	
        20.992	  8.690e-002 	  5.460e-005 	
        21.056	             	  5.460e-005 	
